Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-27 00:00:00-05:00,114.63519582587958,114.86520023394628,112.65369570226477,113.10484313964844,17603900,0.0,0.0
2021-01-28 00:00:00-05:00,114.90940496726641,116.91744848133696,114.10443013381125,115.09517669677734,13761800,0.0,0.0
2021-01-29 00:00:00-05:00,116.05052776785551,116.51936408852859,113.39673116121955,113.82133483886719,14808100,0.0,0.0
2021-02-01 00:00:00-05:00,114.46708456295035,115.05977766425092,113.65325524942915,114.66169738769531,11080700,0.0,0.0
2021-02-02 00:00:00-05:00,116.71397519268781,118.88123968979352,116.07706293668593,118.19125366210938,12253600,0.0,0.0
2021-02-03 00:00:00-05:00,118.2266207023547,120.09312465472287,118.10277741395659,119.544677734375,10600800,0.0,0.0
2021-02-04 00:00:00-05:00,119.83660789047305,122.65848039579367,119.83660789047305,122.29579162597656,12419500,0.0,0.0
2021-02-05 00:00:00-05:00,123.3042257140487,123.39269099286832,121.52618699218826,122.05693817138672,10051300,0.0,0.0
2021-02-08 00:00:00-05:00,122.2515654856144,124.10922857789566,122.23386972817046,123.96768951416016,10136400,0.0,0.0
2021-02-09 00:00:00-05:00,123.33961499689148,123.82614707904304,122.55232253592176,123.4723129272461,8614800,0.0,0.0
2021-02-10 00:00:00-05:00,123.84385886745831,124.61345567108935,122.99463789614416,123.54309844970703,10323200,0.0,0.0
2021-02-11 00:00:00-05:00,123.54308262234028,124.33037508436246,122.26925807751614,123.19808959960938,9201000,0.0,0.0
2021-02-12 00:00:00-05:00,123.00348525216918,125.26805637790203,122.95925260560702,124.94960021972656,8324600,0.0,0.0
2021-02-16 00:00:00-05:00,126.98414860610085,128.54989211560516,125.96685198215744,127.95719909667969,12130600,0.0,0.0
2021-02-17 00:00:00-05:00,127.33800410829889,128.6029875060595,126.60378542949795,128.3553009033203,10810100,0.0,0.0
2021-02-18 00:00:00-05:00,127.38227842370071,128.96570497335853,126.85151353110385,128.78878784179688,10587800,0.0,0.0
2021-02-19 00:00:00-05:00,129.02754213382553,131.66364197397854,129.02754213382553,130.9382781982422,11969800,0.0,0.0
2021-02-22 00:00:00-05:00,129.9210192419718,132.8578936873556,129.85024971941849,132.16790771484375,11488400,0.0,0.0
2021-02-23 00:00:00-05:00,134.025580055088,134.73326190410847,132.32715171618398,133.2294464111328,16234400,0.0,0.0
2021-02-24 00:00:00-05:00,132.78714249873033,136.0159231108233,132.78714249873033,135.57362365722656,15061400,0.0,0.0
2021-02-25 00:00:00-05:00,136.4670787497506,137.0243668890657,133.21174771521092,133.73365783691406,18127700,0.0,0.0
2021-02-26 00:00:00-05:00,132.95521546259403,133.45942980944986,129.60257812085268,130.18641662597656,19829200,0.0,0.0
2021-03-01 00:00:00-05:00,132.2652530867368,133.9106078515838,131.34526252041903,133.1321563720703,14845500,0.0,0.0
2021-03-02 00:00:00-05:00,132.7605978324646,134.26441318699838,132.5482892479311,132.69866943359375,14221700,0.0,0.0
2021-03-03 00:00:00-05:00,133.77788963658455,137.09513555544982,133.41521434119883,135.26402282714844,14324100,0.0,0.0
2021-03-04 00:00:00-05:00,134.998657133039,136.56440117960418,131.46910218004555,133.1852264404297,20093900,0.0,0.0
2021-03-05 00:00:00-05:00,135.538248631561,135.7770941211892,130.8941042662916,133.4948272705078,18465100,0.0,0.0
2021-03-08 00:00:00-05:00,134.87479714633628,137.51975275155846,133.35328593838406,135.26402282714844,17133300,0.0,0.0
2021-03-09 00:00:00-05:00,134.01678120054498,136.44942904411923,132.53066099692325,134.30870056152344,16238800,0.0,0.0
2021-03-10 00:00:00-05:00,134.37938961350616,138.1389340285515,134.0255420404061,137.22779846191406,14342200,0.0,0.0
2021-03-11 00:00:00-05:00,136.3255655333371,138.13014172771022,135.6621162195673,136.51133728027344,11771500,0.0,0.0
2021-03-12 00:00:00-05:00,138.75818284722513,139.43932777401042,137.17475676839,138.13011169433594,12849500,0.0,0.0
2021-03-15 00:00:00-04:00,138.30704113794508,138.81125548373467,136.19285034165614,137.44012451171875,12101100,0.0,0.0
2021-03-16 00:00:00-04:00,136.30785357399216,136.7590076924054,134.62712091133724,135.79478454589844,12805600,0.0,0.0
2021-03-17 00:00:00-04:00,137.4135782952125,138.77586804512734,135.38785292416864,137.1924285888672,13952400,0.0,0.0
2021-03-18 00:00:00-04:00,139.41276633511208,143.030771929549,138.9793080947835,139.4569854736328,21898500,0.0,0.0
2021-03-19 00:00:00-04:00,137.5639763657738,137.94436092906773,133.74251596206338,137.23667907714844,54418800,0.0,0.0
2021-03-22 00:00:00-04:00,135.16669950581783,136.20167848334194,133.2294259717702,133.54788208007812,19944800,0.0,0.0
2021-03-23 00:00:00-04:00,132.98173958308544,134.56516550028522,131.76984354314078,132.21214294433594,17076300,0.0,0.0
2021-03-24 00:00:00-04:00,132.68984945039182,135.50286777974355,132.56600613082117,133.23829650878906,13079800,0.0,0.0
2021-03-25 00:00:00-04:00,132.68984188774073,135.31710183695068,132.09716221372452,134.94557189941406,15608300,0.0,0.0
2021-03-26 00:00:00-04:00,136.4936014558951,137.5108847059207,134.94555351147807,137.1924285888672,16754400,0.0,0.0
2021-03-29 00:00:00-04:00,134.56523448652447,135.98943982842255,133.6098656704146,135.06060791015625,17570300,0.0,0.0
2021-03-30 00:00:00-04:00,136.63514977203639,137.88242394198636,136.12208079877772,136.65283203125,13184300,0.0,0.0
2021-03-31 00:00:00-04:00,135.5913377814664,136.66170854323838,134.56519967062727,134.66250610351562,16736700,0.0,0.0
2021-04-01 00:00:00-04:00,134.37055969221166,136.04245097601293,134.06095819397126,135.97169494628906,16561500,0.0,0.0
2021-04-05 00:00:00-04:00,137.38649372872118,137.86699815555494,135.78484851236016,136.69244384765625,13508000,0.9,0.0
2021-04-06 00:00:00-04:00,135.9539281078481,137.2797485712247,135.12641215170032,135.73147583007812,13071600,0.0,0.0
2021-04-07 00:00:00-04:00,136.22973976275662,138.1250233722288,135.82931492010522,137.8580780029297,16903500,0.0,0.0
2021-04-08 00:00:00-04:00,137.0305789604979,138.37418559360765,135.52679965536444,138.02716064453125,12335500,0.0,0.0
2021-04-09 00:00:00-04:00,138.641114925641,139.73557601088467,137.89367874925048,139.059326171875,12122400,0.0,0.0
2021-04-12 00:00:00-04:00,138.4364458861766,139.922424857923,138.42755268661068,138.7656707763672,12273400,0.0,0.0
2021-04-13 00:00:00-04:00,137.69793389911038,138.09834520789136,135.6335706346469,137.11065673828125,16113600,0.0,0.0
2021-04-14 00:00:00-04:00,134.77938013695902,136.87933007306924,134.29887563859845,134.54803466796875,19939600,0.0,0.0
2021-04-15 00:00:00-04:00,134.58356876978982,135.42888433749127,132.86624445900506,135.40219116210938,17694100,0.0,0.0
2021-04-16 00:00:00-04:00,136.9148988853451,137.4843760706382,135.8649308407826,136.40771484375,13773400,0.0,0.0
2021-04-19 00:00:00-04:00,136.51450247154193,136.9238206075518,135.44673432976256,135.829345703125,11900200,0.0,0.0
2021-04-20 00:00:00-04:00,135.01963741960063,135.02853062271333,132.27011698792484,132.82180786132812,13716700,0.0,0.0
2021-04-21 00:00:00-04:00,131.50486846831905,134.01413640997936,130.61505945253734,133.95184326171875,12236700,0.0,0.0
2021-04-22 00:00:00-04:00,133.67600360044878,133.7382967482253,131.03326975792046,131.1311492919922,15256100,0.0,0.0
2021-04-23 00:00:00-04:00,130.96206273472464,134.4768186268499,130.5260650787458,133.64039611816406,14041900,0.0,0.0
2021-04-26 00:00:00-04:00,134.16540934848416,135.66029563363563,133.80949115447174,133.9696502685547,10799100,0.0,0.0
2021-04-27 00:00:00-04:00,133.91624619665225,134.86834828477384,133.5692212512655,134.58360290527344,12821200,0.0,0.0
2021-04-28 00:00:00-04:00,135.63358653534854,136.0429046710835,134.7170843030076,135.45562744140625,8943700,0.0,0.0
2021-04-29 00:00:00-04:00,136.62125417241137,138.16952656486842,136.31872240135627,138.08944702148438,12976900,0.0,0.0
2021-04-30 00:00:00-04:00,137.11954813950095,137.46657304518038,136.14964618178698,136.8614959716797,11705100,0.0,0.0
2021-05-03 00:00:00-04:00,137.78691020411972,138.3474805646841,136.25643784760223,136.46109008789062,11801100,0.0,0.0
2021-05-04 00:00:00-04:00,136.0250865568086,138.48986109045978,135.37552984066895,138.3474884033203,12977700,0.0,0.0
2021-05-05 00:00:00-04:00,138.81020622322603,140.8389696895267,137.59117221847214,140.1627197265625,10506700,0.0,0.0
2021-05-06 00:00:00-04:00,140.65214842702704,143.09912375600877,139.84241878685808,142.9834442138672,13542400,0.0,0.0
2021-05-07 00:00:00-04:00,139.8957728365197,143.7041542912977,139.71781375102134,143.47280883789062,14257800,0.0,0.0
2021-05-10 00:00:00-04:00,143.70413196874344,145.68840193976516,143.36600025463534,143.45498657226562,14014300,0.0,0.0
2021-05-11 00:00:00-04:00,143.33043495716515,144.4960825715909,140.62540800121718,141.0703125,15451700,0.0,0.0
2021-05-12 00:00:00-04:00,142.02239323562372,143.06346797655155,139.7266847386781,140.10040283203125,14381700,0.0,0.0
2021-05-13 00:00:00-04:00,140.7499750683678,144.54946313714376,140.30507058744251,143.7041473388672,15395000,0.0,0.0
2021-05-14 00:00:00-04:00,144.49608998866702,146.32909444535633,144.14017180233438,145.9375762939453,10584000,0.0,0.0
2021-05-17 00:00:00-04:00,145.3680717949853,146.68499870781028,145.06554003558196,146.5248260498047,9886800,0.0,0.0
2021-05-18 00:00:00-04:00,146.53373799423883,147.2633878833847,144.36261546309538,144.4604949951172,11098100,0.0,0.0
2021-05-19 00:00:00-04:00,143.2592371742022,143.4193962638256,141.15928756445305,143.35711669921875,13278900,0.0,0.0
2021-05-20 00:00:00-04:00,143.10794067382812,144.02444258593138,141.94229340177856,143.10794067382812,10426000,0.0,0.0
2021-05-21 00:00:00-04:00,143.5617435153233,145.2345883456197,143.20582543872607,144.73629760742188,10249000,0.0,0.0
2021-05-24 00:00:00-04:00,145.3592042944036,146.1333338089843,144.2558362047025,145.5193634033203,9440300,0.0,0.0
2021-05-25 00:00:00-04:00,145.79519706475324,147.44133542134566,143.75752703332265,144.0155792236328,12609100,0.0,0.0
2021-05-26 00:00:00-04:00,145.54602912803355,145.69729499182964,143.53505258925222,143.9977569580078,13058300,0.0,0.0
2021-05-27 00:00:00-04:00,145.8841957854339,146.5960457641102,144.6562684890616,146.24012756347656,15707500,0.0,0.0
2021-05-28 00:00:00-04:00,146.53371640706612,146.7650753999838,145.27018945636698,146.1422119140625,10291300,0.0,0.0
2021-06-01 00:00:00-04:00,147.5926044302693,148.51801333057284,147.24557948700718,147.75277709960938,9445400,0.0,0.0
2021-06-02 00:00:00-04:00,148.82945637377364,148.9896290625511,147.2900905235131,147.76168823242188,10498600,0.0,0.0
2021-06-03 00:00:00-04:00,147.18327778354325,148.8205227271663,146.51592117938554,147.85952758789062,13354400,0.0,0.0
2021-06-04 00:00:00-04:00,147.89515547700265,148.30446000151295,146.8451738278965,148.0998077392578,8510800,0.0,0.0
2021-06-07 00:00:00-04:00,148.5980717518611,148.68705806411162,146.94302681679807,147.40573120117188,7267200,0.0,0.0
2021-06-08 00:00:00-04:00,146.3646685425404,147.49471605200122,145.18122109489968,146.81846618652344,10370700,0.0,0.0
2021-06-09 00:00:00-04:00,146.05321092345193,146.12439725432034,144.3981660686232,144.98544311523438,12377400,0.0,0.0
2021-06-10 00:00:00-04:00,146.24897537123027,147.03201146246343,142.64524700441115,142.72532653808594,12119400,0.0,0.0
2021-06-11 00:00:00-04:00,142.7520293627531,143.43718598888302,141.5329955653084,142.62745666503906,13683800,0.0,0.0
2021-06-14 00:00:00-04:00,142.50286316217762,142.66303579437115,139.39743937347654,140.20716857910156,19917900,0.0,0.0
2021-06-15 00:00:00-04:00,139.43308000843734,139.6288390920727,137.14627773492825,138.08056640625,24485500,0.0,0.0
2021-06-16 00:00:00-04:00,137.6801170900756,140.25166407736884,136.23863112369278,139.05043029785156,25321200,0.0,0.0
2021-06-17 00:00:00-04:00,139.7889893309087,140.1093210910895,134.58360162232225,135.0373992919922,29722400,0.0,0.0
2021-06-18 00:00:00-04:00,132.84846978586486,133.20438791034886,131.30019743180665,131.6205291748047,43595700,0.0,0.0
2021-06-21 00:00:00-04:00,132.65270903339763,134.53909950816563,132.59932267315415,133.85394287109375,18664800,0.0,0.0
2021-06-22 00:00:00-04:00,134.00525865564126,134.33448368466253,132.2790267936417,133.65823364257812,14251200,0.0,0.0
2021-06-23 00:00:00-04:00,133.6493185753359,135.28656399302346,133.5514390352889,134.4679412841797,12733300,0.0,0.0
2021-06-24 00:00:00-04:00,135.17977367000145,136.24754169148125,134.55691012225546,135.7047576904297,13733200,0.0,0.0
2021-06-25 00:00:00-04:00,135.775946184266,137.47548455940333,134.95732356892927,137.0750732421875,15484900,0.0,0.0
2021-06-28 00:00:00-04:00,136.76363475910742,137.45768466335193,135.35773496970242,137.32421875,14125800,0.0,0.0
2021-06-29 00:00:00-04:00,137.92040295320035,139.08605063803233,136.68356891497444,137.15516662597656,14528700,0.0,0.0
2021-06-30 00:00:00-04:00,136.80811176744638,138.8813680336011,136.7725253872239,138.40086364746094,12531000,0.0,0.0
2021-07-01 00:00:00-04:00,139.0415445863861,139.8245808237543,138.29410831112043,139.7711944580078,10479400,0.0,0.0
2021-07-02 00:00:00-04:00,139.56533581879384,139.89647158916992,138.8225369310208,139.63693237304688,11424000,0.9,0.0
2021-07-06 00:00:00-04:00,139.41321634861913,139.41321634861913,136.34359049979406,137.29222106933594,15083400,0.0,0.0
2021-07-07 00:00:00-04:00,136.03927644555347,138.07078588515162,135.62761335114325,137.45327758789062,12271800,0.0,0.0
2021-07-08 00:00:00-04:00,135.68133192862328,136.5046719222376,134.27627497967455,135.08172607421875,17834600,0.0,0.0
2021-07-09 00:00:00-04:00,136.9700529087115,139.7443482471776,136.54943160336532,139.40428161621094,13694500,0.0,0.0
2021-07-12 00:00:00-04:00,138.1334805124015,142.4381237113082,137.76655320025083,141.39999389648438,19940400,0.0,0.0
2021-07-13 00:00:00-04:00,139.65484253197405,140.85405415582431,137.37275174258025,139.29685974121094,22671700,0.0,0.0
2021-07-14 00:00:00-04:00,139.5653545293471,140.7556217990376,136.88054483533344,138.8225555419922,14622800,0.0,0.0
2021-07-15 00:00:00-04:00,137.7307488878345,140.0844367140476,137.55176428387665,139.12686157226562,11539300,0.0,0.0
2021-07-16 00:00:00-04:00,139.57429391594212,139.86066647729365,135.15330569447264,135.94979858398438,14002700,0.0,0.0
2021-07-19 00:00:00-04:00,132.9428406416154,134.07941399832626,130.4012238606355,131.52883911132812,22172900,0.0,0.0
2021-07-20 00:00:00-04:00,131.1261072492411,135.242807189609,130.95606711968225,133.98095703125,15385200,0.0,0.0
2021-07-21 00:00:00-04:00,136.07507626749162,137.50696625008732,135.45756799419584,136.7999725341797,12356700,0.0,0.0
2021-07-22 00:00:00-04:00,136.81790639084645,137.31906868221026,134.21363771002916,135.07276916503906,9913300,0.0,0.0
2021-07-23 00:00:00-04:00,135.56497579675818,136.7820899704178,134.46420773670445,134.813232421875,9666100,0.0,0.0
2021-07-26 00:00:00-04:00,134.41050253032654,135.99454381053835,134.39259997842214,135.71710205078125,8208000,0.0,0.0
2021-07-27 00:00:00-04:00,134.5984759531993,136.46890405861012,134.06152211966622,135.5381622314453,11218700,0.0,0.0
2021-07-28 00:00:00-04:00,136.28986530469984,136.71944463069352,135.02801529457702,135.76185607910156,9217300,0.0,0.0
2021-07-29 00:00:00-04:00,137.05059881302455,137.70389874765246,135.94983055085564,136.92530822753906,9063500,0.0,0.0
2021-07-30 00:00:00-04:00,136.54940219285166,137.52487962465932,135.31438554905904,135.8334503173828,9805200,0.0,0.0
2021-08-02 00:00:00-04:00,136.05719783211495,138.22294256847803,135.19806642141018,135.2875518798828,10203200,0.0,0.0
2021-08-03 00:00:00-04:00,135.9855704225841,137.21164246077893,133.81088173041272,136.82681274414062,10394800,0.0,0.0
2021-08-04 00:00:00-04:00,135.35913365716053,137.25639449960622,135.0548585514185,135.35018920898438,10155000,0.0,0.0
2021-08-05 00:00:00-04:00,136.2808886060771,137.54275197323267,136.03925199934358,137.05947875976562,9151500,0.0,0.0
2021-08-06 00:00:00-04:00,138.88522832015795,141.23891620524228,138.81363174565402,140.95252990722656,13328800,0.0,0.0
2021-08-09 00:00:00-04:00,140.97042466957228,141.89220832490707,139.5206180134252,140.80038452148438,9516900,0.0,0.0
2021-08-10 00:00:00-04:00,140.27235765065342,143.17194328937342,139.88752783901163,142.527587890625,8667000,0.0,0.0
2021-08-11 00:00:00-04:00,143.1898518640131,144.53225672523823,142.36651185447283,144.2279815673828,9156500,0.0,0.0
2021-08-12 00:00:00-04:00,144.87231796504997,145.31082808917265,143.6820508390875,144.79176330566406,8844200,0.0,0.0
2021-08-13 00:00:00-04:00,144.79179976213672,145.12293562029552,142.80505289143414,143.17196655273438,8980900,0.0,0.0
2021-08-16 00:00:00-04:00,142.24122739285082,142.3217684106298,140.30816103226135,142.23226928710938,8755800,0.0,0.0
2021-08-17 00:00:00-04:00,141.01516828223467,142.1696305013845,138.95681134679376,140.5139923095703,9347200,0.0,0.0
2021-08-18 00:00:00-04:00,139.88752223401343,141.40891155401417,139.01943273591678,139.23422241210938,8065500,0.0,0.0
2021-08-19 00:00:00-04:00,137.06844598479472,139.2162876268584,136.93419734738814,138.07077026367188,9517700,0.0,0.0
2021-08-20 00:00:00-04:00,138.13344697401484,138.62565109861626,137.0684704101092,138.46456909179688,6974100,0.0,0.0
2021-08-23 00:00:00-04:00,139.01046803180247,140.585551127435,138.92992703583357,140.2365264892578,7934600,0.0,0.0
2021-08-24 00:00:00-04:00,140.50502372917376,141.89217796845736,140.38867761997327,141.10462951660156,7670900,0.0,0.0
2021-08-25 00:00:00-04:00,141.8563682664272,144.78281420915926,141.22097104979784,144.01316833496094,11335000,0.0,0.0
2021-08-26 00:00:00-04:00,145.21240945928335,146.6174664920501,144.21902927570622,144.75599670410156,11027500,0.0,0.0
2021-08-27 00:00:00-04:00,144.75595258873003,146.01781610194325,144.31742886732863,145.91937255859375,8780200,0.0,0.0
2021-08-30 00:00:00-04:00,146.062611682541,146.31319284355843,143.0824711008167,143.58363342285156,7937600,0.0,0.0
2021-08-31 00:00:00-04:00,143.58361964271398,144.41590406429177,142.6081420983977,143.1450958251953,12340800,0.0,0.0
2021-09-01 00:00:00-04:00,143.38672299787058,143.8699826854846,142.26805240504962,142.9392547607422,8729900,0.0,0.0
2021-09-02 00:00:00-04:00,143.2077729128294,144.6307189721307,142.67974988759954,143.60154724121094,8813300,0.0,0.0
2021-09-03 00:00:00-04:00,143.5388510072593,143.9863192146085,142.42912493700064,142.73341369628906,7959700,0.0,0.0
2021-09-07 00:00:00-04:00,143.18092918017214,144.4248906611175,142.25914546112307,142.48287963867188,9285600,0.0,0.0
2021-09-08 00:00:00-04:00,142.19645203754442,142.81396037313576,141.4357505925543,141.84742736816406,7852700,0.0,0.0
2021-09-09 00:00:00-04:00,141.64162575068855,143.93266136279857,141.47158560428753,142.4649658203125,7904300,0.0,0.0
2021-09-10 00:00:00-04:00,143.69100356768703,143.83419668635042,140.70191890773765,140.82720947265625,8311600,0.0,0.0
2021-09-13 00:00:00-04:00,141.87426240180724,143.23456951505725,141.4625993165687,143.0645294189453,10052800,0.0,0.0
2021-09-14 00:00:00-04:00,143.59256418818256,144.38905715743303,139.84277792480015,140.56768798828125,11685600,0.0,0.0
2021-09-15 00:00:00-04:00,140.2544563056494,142.01748239025287,140.03072216958955,141.5431671142578,11691500,0.0,0.0
2021-09-16 00:00:00-04:00,142.66185270170308,143.9505636449726,140.70193928011815,141.48052978515625,10880900,0.0,0.0
2021-09-17 00:00:00-04:00,140.84511638952992,142.30385365720414,140.50503613608117,141.11358642578125,25581600,0.0,0.0
2021-09-20 00:00:00-04:00,137.72178025692946,138.3213860855213,134.679001556925,136.88949584960938,15819900,0.0,0.0
2021-09-21 00:00:00-04:00,137.39956631917084,138.3124051506314,136.54937958217587,136.9073486328125,8999900,0.0,0.0
2021-09-22 00:00:00-04:00,138.89413014668165,140.72875254533352,138.80464469775114,139.529541015625,11236200,0.0,0.0
2021-09-23 00:00:00-04:00,141.39995826979447,144.72017848828486,141.1046276043509,144.245849609375,12336100,0.0,0.0
2021-09-24 00:00:00-04:00,144.47855590919855,146.40266399071567,143.9236996291727,145.9104461669922,10102400,0.0,0.0
2021-09-27 00:00:00-04:00,147.6645526295277,149.81239520551534,147.31552786953844,149.4365234375,13220900,0.0,0.0
2021-09-28 00:00:00-04:00,150.0808659283487,151.51276995861758,148.25520126262228,148.63107299804688,13387900,0.0,0.0
2021-09-29 00:00:00-04:00,148.74738641961915,149.3648810705521,147.7002988050271,148.5146942138672,7777100,0.0,0.0
2021-09-30 00:00:00-04:00,149.3827980363285,149.44545014565963,145.6867059439131,146.49215698242188,13161200,0.0,0.0
2021-10-01 00:00:00-04:00,146.7696141123298,150.61784453055137,146.41164490602313,149.57077026367188,11285000,0.0,0.0
2021-10-04 00:00:00-04:00,149.42754000373552,152.53297057466932,148.3178138907812,149.40963745117188,14120000,0.0,0.0
2021-10-05 00:00:00-04:00,150.54407355682503,153.1820319037712,150.05788802459702,151.84954833984375,12292900,1.0,0.0
2021-10-06 00:00:00-04:00,151.24630704385228,152.24567300398334,149.4546469926816,152.17364501953125,8692600,0.0,0.0
2021-10-07 00:00:00-04:00,154.13639010653748,154.4154900216965,152.64184000956215,153.13702392578125,10195400,0.0,0.0
2021-10-08 00:00:00-04:00,153.07398047957275,154.26240792680994,152.425742330922,153.25404357910156,8190100,0.0,0.0
2021-10-11 00:00:00-04:00,153.77627285818892,154.2174254965543,149.86884634100807,150.03089904785156,12154700,0.0,0.0
2021-10-12 00:00:00-04:00,149.22956105697935,150.0758726812541,148.3472423103225,148.87843322753906,13032600,0.0,0.0
2021-10-13 00:00:00-04:00,147.71708239987493,148.92352075316012,144.59293762408197,144.95306396484375,22753500,0.0,0.0
2021-10-14 00:00:00-04:00,145.62826658682724,147.66300589147187,144.10670784760313,147.1768341064453,15176800,0.0,0.0
2021-10-15 00:00:00-04:00,148.869450537203,150.50804266760161,147.78004607400047,150.0038604736328,14267400,0.0,0.0
2021-10-18 00:00:00-04:00,149.8868452212813,151.80455137447697,149.37366457086708,149.9498748779297,12672900,0.0,0.0
2021-10-19 00:00:00-04:00,150.7151267476586,151.84053842808595,149.97686382902472,151.76852416992188,8053900,0.0,0.0
2021-10-20 00:00:00-04:00,151.52541042717715,153.83924937814297,150.76913717971286,153.81224060058594,8185600,0.0,0.0
2021-10-21 00:00:00-04:00,153.7402296994104,154.253424005892,151.86754306572266,152.60581970214844,8415200,0.0,0.0
2021-10-22 00:00:00-04:00,153.08297792417184,154.93765394046346,152.7858676296299,154.65855407714844,8817900,0.0,0.0
2021-10-25 00:00:00-04:00,155.49590015223242,155.7209825072025,153.48815565458474,153.90231323242188,10159200,0.0,0.0
2021-10-26 00:00:00-04:00,153.9563257653654,155.29782150277916,153.54216820107072,154.3164520263672,8015100,0.0,0.0
2021-10-27 00:00:00-04:00,153.34408925260362,153.68620503651383,150.66109811233576,151.10226440429688,9847000,0.0,0.0
2021-10-28 00:00:00-04:00,151.5254353941765,153.51515560437244,151.21932670613648,153.38011169433594,7212900,0.0,0.0
2021-10-29 00:00:00-04:00,154.11835841517583,155.07271898477526,152.50677506059841,152.95693969726562,8140100,0.0,0.0
2021-11-01 00:00:00-04:00,154.89264433592928,155.15374752214163,152.16464769808147,152.87591552734375,7435500,0.0,0.0
2021-11-02 00:00:00-04:00,152.87589183811184,154.57751337564454,152.0835977929766,153.47911071777344,7173800,0.0,0.0
2021-11-03 00:00:00-04:00,153.17303111696074,154.07336043407602,152.29069849487448,153.5331573486328,8402700,0.0,0.0
2021-11-04 00:00:00-04:00,153.05597225799895,153.2360353601274,149.89582154115183,151.5164031982422,9574200,0.0,0.0
2021-11-05 00:00:00-04:00,152.0656103928527,153.13700443761704,150.72412855355503,151.3003387451172,7975600,0.0,0.0
2021-11-08 00:00:00-05:00,152.2006726730603,153.88428408739512,151.92157278490157,152.2096710205078,6413700,0.0,0.0
2021-11-09 00:00:00-05:00,150.67010074665066,151.67846507881575,149.99485383037572,151.05723571777344,7990300,0.0,0.0
